Имя тега;Метка времени;Значение;Статус.Качество;Статус.Код;Статус.Описание;Аннотация
"DB25_DBW52";Tue Aug 15 2023 12:41:33 GMT+0300 (Москва, стандартное время);"690";Good;0;"";"";
"BRAZ.LP.LO2.LA4.MS5.N1";;"";;;"";"";
"BRAZ.LP.LO2.LA4.MS6.N2";;"";;;"";"";
"BRAZ.LP.LO2.LA4.CS1.N3";;"";;;"";"";
"BRAZ.LP.LO2.LA4.CS2.N4";;"";;;"";"";
"BRAZ.LP.LO2.LA4.CS1.N5";;"";;;"";"";
"BRAZ.LP.LO2.LA4.CS2.N6";;"";;;"";"";
"BRAZ.LP.LO2.LA4.CS1.N7";;"";;;"";"";
"BRAZ.LP.LO2.LA4.CS2.N8";;"";;;"";"";
"BRAZ.LP.LO2.LA4.CS1.N9";;"";;;"";"";
"BRAZ.LP.LO2.LA4.CS2.N10";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.FRN_PV_FRN2AIRTEMPZONE1.PV.R";Wed Aug 16 2023 03:18:20 GMT+0300 (Москва, стандартное время);"31";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.FRN_PV_FRN2AIRTEMPZONE2.PV.R";Tue Aug 15 2023 20:57:26 GMT+0300 (Москва, стандартное время);"30";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.FRN_PV_FRN2AIRTEMPZONE3.PV.R";Wed Aug 16 2023 03:12:44 GMT+0300 (Москва, стандартное время);"26";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.FRN_PV_FRN2AIRTEMPZONE4.PV.R";Tue Aug 15 2023 19:23:48 GMT+0300 (Москва, стандартное время);"29";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.FRN_PV_FRN2AIRTEMPZONE5.PV.R";Wed Aug 16 2023 03:19:49 GMT+0300 (Москва, стандартное время);"29";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.S.FRN_FB_MIX2DOORSTAT.PV.R";Tue Aug 15 2023 12:41:34 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40001.PV.R";Wed Aug 16 2023 03:20:49 GMT+0300 (Москва, стандартное время);"16";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40002.PV.R";Wed Aug 16 2023 03:20:34 GMT+0300 (Москва, стандартное время);"17";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40003.PV.R";Wed Aug 16 2023 03:19:19 GMT+0300 (Москва, стандартное время);"17";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40004.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"16";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40005.PV.R";Wed Aug 16 2023 03:19:34 GMT+0300 (Москва, стандартное время);"15";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40006.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"16";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40007.PV.R";Wed Aug 16 2023 03:15:04 GMT+0300 (Москва, стандартное время);"15";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40008.PV.R";Wed Aug 16 2023 03:19:04 GMT+0300 (Москва, стандартное время);"16";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40009.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"19";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40010.PV.R";Wed Aug 16 2023 03:18:19 GMT+0300 (Москва, стандартное время);"18";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40011.PV.R";Wed Aug 16 2023 03:20:49 GMT+0300 (Москва, стандартное время);"18";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40012.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"18";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40013.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"18";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40014.PV.R";Wed Aug 16 2023 03:21:04 GMT+0300 (Москва, стандартное время);"14";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40015.PV.R";Wed Aug 16 2023 03:20:34 GMT+0300 (Москва, стандартное время);"17";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40016.PV.R";Wed Aug 16 2023 03:20:34 GMT+0300 (Москва, стандартное время);"16";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40017.PV.R";Wed Aug 16 2023 03:20:34 GMT+0300 (Москва, стандартное время);"16";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40018.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"15";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40019.PV.R";Wed Aug 16 2023 03:20:19 GMT+0300 (Москва, стандартное время);"18";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40020.PV.R";Wed Aug 16 2023 03:20:49 GMT+0300 (Москва, стандартное время);"19";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40021.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"16";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40022.PV.R";Wed Aug 16 2023 03:21:04 GMT+0300 (Москва, стандартное время);"15";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40023.PV.R";Wed Aug 16 2023 03:19:34 GMT+0300 (Москва, стандартное время);"17";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKS10.T.T.40024.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"15";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.FRN_PV_FRN1AIRTEMP1.PV.R";Wed Aug 16 2023 02:40:33 GMT+0300 (Москва, стандартное время);"684";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.FRN_PV_FRN1AIRTEMP2.PV.R";Wed Aug 16 2023 03:19:49 GMT+0300 (Москва, стандартное время);"903";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.FRN_PV_FRN1AIRTEMP3.PV.R";Wed Aug 16 2023 03:21:12 GMT+0300 (Москва, стандартное время);"855";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.FRN_PV_FRN1AIRTEMP4.PV.R";Wed Aug 16 2023 03:20:48 GMT+0300 (Москва, стандартное время);"844";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.FRN_PV_FRN1AIRTEMP5.PV.R";Wed Aug 16 2023 03:19:04 GMT+0300 (Москва, стандартное время);"811";Good;0;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.S.FRN_FB_MIXDOORSTAT.PV.R";Tue Aug 15 2023 12:41:34 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.4.M202_1 .PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40001.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40002.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40003.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40004.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40005.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40006.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40007.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40008.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40009.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40010.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40011.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40012.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40013.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40014.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40015.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40016.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40017.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40018.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40019.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40020.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40021.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40022.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40023.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE5.MIKR09.T.T.40024.PV.R";;"";;;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.DB50_dbd166.PV.R";Wed Aug 16 2023 03:19:04 GMT+0300 (Москва, стандартное время);"672.7999877929688";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.DB50_dbd30.PV.R";Wed Aug 16 2023 03:19:49 GMT+0300 (Москва, стандартное время);"630.2999877929688";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.DB50_dbd64.PV.R";Wed Aug 16 2023 03:19:04 GMT+0300 (Москва, стандартное время);"667.2999877929688";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.DB50_dbd98.PV.R";Wed Aug 16 2023 03:18:34 GMT+0300 (Москва, стандартное время);"666.2000122070312";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.DB50_dbd132.PV.R";Wed Aug 16 2023 03:19:19 GMT+0300 (Москва, стандартное время);"660.7999877929688";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.S.I56_0.PV.R";Wed Aug 16 2023 01:20:04 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.S.I56_3.PV.R";Wed Aug 16 2023 02:41:04 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.S.I56_6.PV.R";Wed Aug 16 2023 01:20:19 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.S.I57_1.PV.R";Wed Aug 16 2023 02:41:49 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.40001.PV.R";Wed Aug 16 2023 03:14:34 GMT+0300 (Москва, стандартное время);"67";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.40002.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"65";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.40003.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"60";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.40004.PV.R";Wed Aug 16 2023 03:21:04 GMT+0300 (Москва, стандартное время);"57";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.40005.PV.R";Wed Aug 16 2023 03:21:04 GMT+0300 (Москва, стандартное время);"46";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.40006.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"53";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.40007.PV.R";Wed Aug 16 2023 03:20:49 GMT+0300 (Москва, стандартное время);"56";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.40008.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"51";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.40009.PV.R";Wed Aug 16 2023 03:19:19 GMT+0300 (Москва, стандартное время);"60";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.40010.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"50";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.40011.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"42";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.40012.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"52";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.40013.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"54";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.40014.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"54";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.40015.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"53";Good;0;"";"";
"KRAZ.LP.L3.LE1.MIKK01.T.T.40016.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"46";Good;0;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.MD36.PV.R";Tue Aug 15 2023 12:41:39 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.MD20.PV.R";Tue Aug 15 2023 12:41:39 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.MD24.PV.R";Tue Aug 15 2023 12:41:39 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.MD28.PV.R";Tue Aug 15 2023 12:41:39 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.MD32.PV.R";Tue Aug 15 2023 12:41:39 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.S.I77_4.PV.R";Tue Aug 15 2023 12:41:39 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.S.I77_7.PV.R";Tue Aug 15 2023 12:41:39 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.S.I78_2.PV.R";Tue Aug 15 2023 12:41:39 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.S.I78_5.PV.R";Tue Aug 15 2023 12:41:39 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.40001.PV.R";Tue Aug 15 2023 12:41:42 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.40002.PV.R";Tue Aug 15 2023 12:41:42 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.40003.PV.R";Tue Aug 15 2023 12:41:42 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.40004.PV.R";Tue Aug 15 2023 12:41:42 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.40005.PV.R";Tue Aug 15 2023 12:41:42 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.40006.PV.R";Tue Aug 15 2023 12:41:42 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.40007.PV.R";Tue Aug 15 2023 12:41:42 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.40008.PV.R";Tue Aug 15 2023 12:41:42 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.40009.PV.R";Tue Aug 15 2023 12:41:42 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.40010.PV.R";Tue Aug 15 2023 12:41:42 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.40011.PV.R";Tue Aug 15 2023 12:41:42 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.40012.PV.R";Tue Aug 15 2023 12:41:42 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.40013.PV.R";Tue Aug 15 2023 12:41:42 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.40014.PV.R";Tue Aug 15 2023 12:41:42 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.40015.PV.R";Tue Aug 15 2023 12:41:42 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.40016.PV.R";Tue Aug 15 2023 12:41:42 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.40017.PV.R";Tue Aug 15 2023 12:41:42 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH03.T.T.40018.PV.R";Tue Aug 15 2023 12:41:42 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH04.T.T.MD60.PV.R";Tue Aug 15 2023 12:41:39 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH04.T.T.MD44.PV.R";Tue Aug 15 2023 12:41:39 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH04.T.T.MD48.PV.R";Tue Aug 15 2023 12:41:39 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH04.T.T.MD52.PV.R";Tue Aug 15 2023 12:41:39 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH04.T.T.MD56.PV.R";Tue Aug 15 2023 12:41:39 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH04.T.S.I76_0.PV.R";Tue Aug 15 2023 12:41:39 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH04.T.S.I76_3.PV.R";Tue Aug 15 2023 12:41:39 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH04.T.S.I76_6.PV.R";Tue Aug 15 2023 12:41:39 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE2.MIKH04.T.S.I77_1.PV.R";Tue Aug 15 2023 12:41:39 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE3.MIKH05.T.T.MD36.PV.R";Wed Aug 16 2023 03:21:04 GMT+0300 (Москва, стандартное время);"709.489990234375";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH05.T.T.MD20.PV.R";Wed Aug 16 2023 03:18:49 GMT+0300 (Москва, стандартное время);"683.6900024414062";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH05.T.T.MD24.PV.R";Wed Aug 16 2023 03:20:49 GMT+0300 (Москва, стандартное время);"731.7899780273438";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH05.T.T.MD28.PV.R";Wed Aug 16 2023 03:15:19 GMT+0300 (Москва, стандартное время);"742.2899780273438";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH05.T.T.MD32.PV.R";Wed Aug 16 2023 03:01:34 GMT+0300 (Москва, стандартное время);"3296.889892578125";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH05.T.S.I77_4.PV.R";Wed Aug 16 2023 02:39:19 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE3.MIKH05.T.S.I77_7.PV.R";Wed Aug 16 2023 02:38:34 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE3.MIKH05.T.S.I78_2.PV.R";Wed Aug 16 2023 02:38:34 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE3.MIKH05.T.S.I78_5.PV.R";Tue Aug 15 2023 23:08:19 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.MD60.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"783.989990234375";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.MD44.PV.R";Wed Aug 16 2023 03:18:49 GMT+0300 (Москва, стандартное время);"639.5900268554688";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.MD48.PV.R";Wed Aug 16 2023 03:21:04 GMT+0300 (Москва, стандартное время);"673.8900146484375";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.MD52.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"757.8900146484375";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.MD56.PV.R";Wed Aug 16 2023 03:20:49 GMT+0300 (Москва, стандартное время);"756.7899780273438";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.S.I76_0.PV.R";Tue Aug 15 2023 18:24:19 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.S.I76_3.PV.R";Tue Aug 15 2023 18:38:04 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.S.I76_6.PV.R";Tue Aug 15 2023 23:40:04 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.S.I77_1.PV.R";Tue Aug 15 2023 18:43:49 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.40001.PV.R";Wed Aug 16 2023 03:21:04 GMT+0300 (Москва, стандартное время);"122";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.40002.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"130";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.40003.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"131";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.40004.PV.R";Wed Aug 16 2023 03:20:49 GMT+0300 (Москва, стандартное время);"99";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.40005.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"74";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.40006.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"99";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.40007.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"158";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.40008.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"158";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.40009.PV.R";Wed Aug 16 2023 03:21:04 GMT+0300 (Москва, стандартное время);"161";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.40010.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"70";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.40011.PV.R";Wed Aug 16 2023 03:21:04 GMT+0300 (Москва, стандартное время);"63";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.40012.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"117";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.40013.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"144";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.40014.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"69";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.40015.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"135";Good;0;"";"";
"KRAZ.LP.L3.LE3.MIKH06.T.T.40016.PV.R";Wed Aug 16 2023 03:21:19 GMT+0300 (Москва, стандартное время);"108";Good;0;"";"";
"KRAZ.LP.L3.LE4.MIKH07.T.T.FRN_PV_FURN1BATHTEMP.PV.R";Wed Aug 16 2023 03:20:52 GMT+0300 (Москва, стандартное время);"824.239990234375";Good;0;"";"";
"KRAZ.LP.L3.LE4.MIKH07.T.T.FRN_PV_FRN1AIRTEMP1.PV.R";Wed Aug 16 2023 03:07:58 GMT+0300 (Москва, стандартное время);"398.739990234375";Good;0;"";"";
"KRAZ.LP.L3.LE4.MIKH07.T.T.FRN_PV_FRN1AIRTEMP2.PV.R";Wed Aug 16 2023 03:18:18 GMT+0300 (Москва, стандартное время);"680.0400390625";Good;0;"";"";
"KRAZ.LP.L3.LE4.MIKH07.T.T.FRN_PV_FRN1AIRTEMP3.PV.R";Wed Aug 16 2023 03:12:52 GMT+0300 (Москва, стандартное время);"238.0399932861328";Good;0;"";"";
"KRAZ.LP.L3.LE4.MIKH07.T.T.FRN_PV_FRN1AIRTEMP4.PV.R";Wed Aug 16 2023 03:21:17 GMT+0300 (Москва, стандартное время);"919.6400146484375";Good;0;"";"";
"KRAZ.LP.L3.LE4.MIKH07.T.S.MES_I77_4.PV.R";Tue Aug 15 2023 12:41:34 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE4.MIKH07.T.S.MES_I77_7.PV.R";Tue Aug 15 2023 12:41:34 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE4.MIKH07.T.S.MES_I78_2.PV.R";Tue Aug 15 2023 12:41:34 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
"KRAZ.LP.L3.LE4.MIKH07.T.S.MES_I78_5.PV.R";Tue Aug 15 2023 12:41:34 GMT+0300 (Москва, стандартное время);"0";Bad;1;"";"";
