Имя тега;Метка времени;Значение;Статус.Качество;Статус.Код;Статус.Описание;Аннотация
"EP_S1_PLC10.OUA_N.E115_116.E1_APG";Mon Aug 21 2023 10:50:33 GMT+0300 (Москва, стандартное время);"458";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E1_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 10:33:33 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E1_TUAPG";Mon Aug 21 2023 11:11:26 GMT+0300 (Москва, стандартное время);"1800";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E1_TUAPG_MODE";Mon Aug 21 2023 11:11:25 GMT+0300 (Москва, стандартное время);"600";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E1_CONTROL_MODE";Mon Aug 21 2023 10:21:33 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E1_POURING";Mon Aug 21 2023 11:05:37 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E1_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E1_NUMBER";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"1015";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E1_COUNT";Mon Aug 21 2023 11:24:33 GMT+0300 (Москва, стандартное время);"3257";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E2_POT_STATUS";Mon Aug 21 2023 01:54:53 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E2_I_NOMINAL";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E2_UN";Mon Aug 21 2023 11:25:33 GMT+0300 (Москва, стандартное время);"4395";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E2_UTARG";Mon Aug 21 2023 09:33:33 GMT+0300 (Москва, стандартное время);"4350";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E2_UW";Mon Aug 21 2023 11:26:33 GMT+0300 (Москва, стандартное время);"4460";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E2_UDEKR";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E2_DNOISE";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E2_APG_MODE";Mon Aug 21 2023 11:20:33 GMT+0300 (Москва, стандартное время);"2112";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E2_APG";Mon Aug 21 2023 11:20:33 GMT+0300 (Москва, стандартное время);"456";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E2_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 09:36:33 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E2_TUAPG";Mon Aug 21 2023 11:20:33 GMT+0300 (Москва, стандартное время);"164";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E2_TUAPG_MODE";Mon Aug 21 2023 09:15:37 GMT+0300 (Москва, стандартное время);"164";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E2_CONTROL_MODE";Mon Aug 21 2023 10:55:33 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E2_POURING";Mon Aug 21 2023 11:25:45 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E2_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E2_NUMBER";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"1016";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.E2_COUNT";Mon Aug 21 2023 11:24:33 GMT+0300 (Москва, стандартное время);"3257";Good;0;"";"";
"EP_S1_PLC10.OUA_N.E115_116.I_NOMINAL_3";;"";;;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E1_POT_STATUS";Mon Aug 21 2023 04:51:09 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E1_I_NOMINAL";Sun Aug 20 2023 09:59:55 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E1_UN";Mon Aug 21 2023 11:25:39 GMT+0300 (Москва, стандартное время);"4313";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E1_UTARG";Mon Aug 21 2023 11:15:39 GMT+0300 (Москва, стандартное время);"4310";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E1_UW";Mon Aug 21 2023 11:25:39 GMT+0300 (Москва, стандартное время);"4376";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E1_UDEKR";Sun Aug 20 2023 09:59:55 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E1_DNOISE";Sun Aug 20 2023 09:59:55 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E1_APG_MODE";Mon Aug 21 2023 11:21:39 GMT+0300 (Москва, стандартное время);"2112";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E1_APG";Mon Aug 21 2023 11:21:39 GMT+0300 (Москва, стандартное время);"456";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E1_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 11:18:39 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E1_TUAPG";Mon Aug 21 2023 11:21:39 GMT+0300 (Москва, стандартное время);"204";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E1_TUAPG_MODE";Mon Aug 21 2023 09:23:42 GMT+0300 (Москва, стандартное время);"204";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E1_CONTROL_MODE";Mon Aug 21 2023 11:00:39 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E1_POURING";Mon Aug 21 2023 11:26:34 GMT+0300 (Москва, стандартное время);"2048";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E1_POURING_NOT_POSSIBLE";Sun Aug 20 2023 09:59:55 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E1_NUMBER";Sun Aug 20 2023 09:59:55 GMT+0300 (Москва, стандартное время);"1017";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E1_COUNT";Mon Aug 21 2023 11:24:39 GMT+0300 (Москва, стандартное время);"3257";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E2_POT_STATUS";Sun Aug 20 2023 09:59:55 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E2_I_NOMINAL";Sun Aug 20 2023 09:59:55 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E2_UN";Mon Aug 21 2023 11:25:39 GMT+0300 (Москва, стандартное время);"4372";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E2_UTARG";Mon Aug 21 2023 10:45:39 GMT+0300 (Москва, стандартное время);"4340";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E2_UW";Mon Aug 21 2023 11:25:39 GMT+0300 (Москва, стандартное время);"4439";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E2_UDEKR";Sun Aug 20 2023 09:59:55 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E2_DNOISE";Sun Aug 20 2023 09:59:55 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E2_APG_MODE";Mon Aug 21 2023 11:06:38 GMT+0300 (Москва, стандартное время);"1088";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E2_APG";Mon Aug 21 2023 10:17:39 GMT+0300 (Москва, стандартное время);"458";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E2_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 10:00:39 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E2_TUAPG";Mon Aug 21 2023 11:06:38 GMT+0300 (Москва, стандартное время);"99";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E2_TUAPG_MODE";Mon Aug 21 2023 09:27:47 GMT+0300 (Москва, стандартное время);"200";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E2_CONTROL_MODE";Mon Aug 21 2023 09:29:39 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E2_POURING";Mon Aug 21 2023 11:18:24 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E2_POURING_NOT_POSSIBLE";Sun Aug 20 2023 09:59:55 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E2_NUMBER";Sun Aug 20 2023 09:59:55 GMT+0300 (Москва, стандартное время);"1018";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.E2_COUNT";Mon Aug 21 2023 11:24:39 GMT+0300 (Москва, стандартное время);"3257";Good;0;"";"";
"EP_S1_PLC11.OUA_N.E117_118.I_NOMINAL_3";;"";;;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E1_POT_STATUS";Mon Aug 21 2023 05:16:53 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E1_I_NOMINAL";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E1_UN";Mon Aug 21 2023 11:25:39 GMT+0300 (Москва, стандартное время);"4456";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E1_UTARG";Mon Aug 21 2023 11:06:39 GMT+0300 (Москва, стандартное время);"4455";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E1_UW";Mon Aug 21 2023 11:25:39 GMT+0300 (Москва, стандартное время);"4526";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E1_UDEKR";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E1_DNOISE";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E1_APG_MODE";Mon Aug 21 2023 11:06:37 GMT+0300 (Москва, стандартное время);"1088";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E1_APG";Mon Aug 21 2023 10:19:39 GMT+0300 (Москва, стандартное время);"458";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E1_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 11:09:39 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E1_TUAPG";Mon Aug 21 2023 11:06:37 GMT+0300 (Москва, стандартное время);"33";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E1_TUAPG_MODE";Mon Aug 21 2023 09:29:42 GMT+0300 (Москва, стандартное время);"139";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E1_CONTROL_MODE";Mon Aug 21 2023 09:58:26 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E1_POURING";Mon Aug 21 2023 11:22:36 GMT+0300 (Москва, стандартное время);"2";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E1_POURING_NOT_POSSIBLE";Sun Aug 20 2023 03:48:39 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E1_NUMBER";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"1019";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E1_COUNT";Mon Aug 21 2023 11:24:39 GMT+0300 (Москва, стандартное время);"3254";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E2_POT_STATUS";Sun Aug 20 2023 04:12:39 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E2_I_NOMINAL";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E2_UN";Mon Aug 21 2023 11:24:39 GMT+0300 (Москва, стандартное время);"4302";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E2_UTARG";Mon Aug 21 2023 07:42:38 GMT+0300 (Москва, стандартное время);"4275";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E2_UW";Mon Aug 21 2023 11:25:39 GMT+0300 (Москва, стандартное время);"4369";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E2_UDEKR";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E2_DNOISE";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E2_APG_MODE";Mon Aug 21 2023 11:03:39 GMT+0300 (Москва, стандартное время);"1024";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E2_APG";Mon Aug 21 2023 10:26:39 GMT+0300 (Москва, стандартное время);"458";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E2_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 07:45:38 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E2_TUAPG";Mon Aug 21 2023 11:25:39 GMT+0300 (Москва, стандартное время);"75";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E2_TUAPG_MODE";Mon Aug 21 2023 01:11:42 GMT+0300 (Москва, стандартное время);"128";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E2_CONTROL_MODE";Mon Aug 21 2023 11:11:39 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E2_POURING";Mon Aug 21 2023 11:26:06 GMT+0300 (Москва, стандартное время);"2048";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E2_POURING_NOT_POSSIBLE";Sat Aug 19 2023 10:02:36 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E2_NUMBER";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"1020";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.E2_COUNT";Mon Aug 21 2023 11:24:39 GMT+0300 (Москва, стандартное время);"3254";Good;0;"";"";
"EP_S1_PLC12.OUA_N.E119_120.I_NOMINAL_3";;"";;;"";"";
"EP_S1_PLC13.OUA_N.E121.E1_POT_STATUS";Mon Aug 21 2023 07:51:24 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC13.OUA_N.E121.E1_I_NOMINAL";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC13.OUA_N.E121.E1_UN";Mon Aug 21 2023 11:26:30 GMT+0300 (Москва, стандартное время);"4284";Good;0;"";"";
"EP_S1_PLC13.OUA_N.E121.E1_UTARG";Mon Aug 21 2023 09:12:30 GMT+0300 (Москва, стандартное время);"4295";Good;0;"";"";
"EP_S1_PLC13.OUA_N.E121.E1_UW";Mon Aug 21 2023 11:26:30 GMT+0300 (Москва, стандартное время);"4355";Good;0;"";"";
"EP_S1_PLC13.OUA_N.E121.E1_UDEKR";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC13.OUA_N.E121.E1_DNOISE";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC13.OUA_N.E121.E1_APG_MODE";Mon Aug 21 2023 11:13:30 GMT+0300 (Москва, стандартное время);"2112";Good;0;"";"";
"EP_S1_PLC13.OUA_N.E121.E1_APG";Mon Aug 21 2023 11:13:30 GMT+0300 (Москва, стандартное время);"456";Good;0;"";"";
"EP_S1_PLC13.OUA_N.E121.E1_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 05:00:30 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC13.OUA_N.E121.E1_TUAPG";Mon Aug 21 2023 11:13:30 GMT+0300 (Москва, стандартное время);"201";Good;0;"";"";
"EP_S1_PLC13.OUA_N.E121.E1_TUAPG_MODE";Mon Aug 21 2023 09:23:32 GMT+0300 (Москва, стандартное время);"201";Good;0;"";"";
"EP_S1_PLC13.OUA_N.E121.E1_CONTROL_MODE";Mon Aug 21 2023 10:46:30 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC13.OUA_N.E121.E1_POURING";Mon Aug 21 2023 11:24:18 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC13.OUA_N.E121.E1_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC13.OUA_N.E121.E1_NUMBER";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"1021";Good;0;"";"";
"EP_S1_PLC13.OUA_N.E121.E1_COUNT";Mon Aug 21 2023 11:24:30 GMT+0300 (Москва, стандартное время);"3253";Good;0;"";"";
"EP_S1_PLC13.OUA_N.E121.I_NOMINAL_3";;"";;;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E1_POT_STATUS";Mon Aug 21 2023 09:19:39 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E1_I_NOMINAL";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E1_UN";Mon Aug 21 2023 11:26:04 GMT+0300 (Москва, стандартное время);"4304";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E1_UTARG";Mon Aug 21 2023 07:51:04 GMT+0300 (Москва, стандартное время);"4305";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E1_UW";Mon Aug 21 2023 11:26:04 GMT+0300 (Москва, стандартное время);"4369";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E1_UDEKR";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E1_DNOISE";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E1_APG_MODE";Mon Aug 21 2023 11:21:04 GMT+0300 (Москва, стандартное время);"576";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E1_APG";Mon Aug 21 2023 11:21:04 GMT+0300 (Москва, стандартное время);"458";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E1_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 07:15:04 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E1_TUAPG";Mon Aug 21 2023 11:21:04 GMT+0300 (Москва, стандартное время);"579";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E1_TUAPG_MODE";Mon Aug 21 2023 09:02:07 GMT+0300 (Москва, стандартное время);"193";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E1_CONTROL_MODE";Mon Aug 21 2023 10:37:04 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E1_POURING";Mon Aug 21 2023 11:20:48 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E1_POURING_NOT_POSSIBLE";Fri Aug 18 2023 17:51:06 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E1_NUMBER";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"1022";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E1_COUNT";Mon Aug 21 2023 11:24:04 GMT+0300 (Москва, стандартное время);"3252";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E2_POT_STATUS";Mon Aug 21 2023 06:07:23 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E2_I_NOMINAL";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E2_UN";Mon Aug 21 2023 11:26:04 GMT+0300 (Москва, стандартное время);"4353";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E2_UTARG";Mon Aug 21 2023 09:57:04 GMT+0300 (Москва, стандартное время);"4280";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E2_UW";Mon Aug 21 2023 11:26:04 GMT+0300 (Москва, стандартное время);"4421";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E2_UDEKR";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E2_DNOISE";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E2_APG_MODE";Mon Aug 21 2023 11:21:04 GMT+0300 (Москва, стандартное время);"1024";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E2_APG";Mon Aug 21 2023 10:56:04 GMT+0300 (Москва, стандартное время);"458";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E2_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 06:54:04 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E2_TUAPG";Mon Aug 21 2023 11:26:04 GMT+0300 (Москва, стандартное время);"72";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E2_TUAPG_MODE";Mon Aug 21 2023 11:21:12 GMT+0300 (Москва, стандартное время);"202";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E2_CONTROL_MODE";Mon Aug 21 2023 06:58:04 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E2_POURING";Mon Aug 21 2023 11:26:17 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E2_POURING_NOT_POSSIBLE";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E2_NUMBER";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"1023";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.E2_COUNT";Mon Aug 21 2023 11:24:04 GMT+0300 (Москва, стандартное время);"3252";Good;0;"";"";
"EP_S1_PLC14.OUA_N.E122_123.I_NOMINAL_3";;"";;;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E1_POT_STATUS";Mon Aug 21 2023 10:15:08 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E1_I_NOMINAL";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E1_UN";Mon Aug 21 2023 11:26:05 GMT+0300 (Москва, стандартное время);"4313";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E1_UTARG";Mon Aug 21 2023 09:12:05 GMT+0300 (Москва, стандартное время);"4325";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E1_UW";Mon Aug 21 2023 11:26:05 GMT+0300 (Москва, стандартное время);"4383";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E1_UDEKR";Mon Aug 21 2023 07:10:07 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E1_DNOISE";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E1_APG_MODE";Mon Aug 21 2023 11:14:04 GMT+0300 (Москва, стандартное время);"2240";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E1_APG";Mon Aug 21 2023 11:14:04 GMT+0300 (Москва, стандартное время);"456";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E1_NO_POWER_SUPPLY_APG";Mon Aug 21 2023 10:18:05 GMT+0300 (Москва, стандартное время);"8192";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E1_TUAPG";Mon Aug 21 2023 11:14:04 GMT+0300 (Москва, стандартное время);"150";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E1_TUAPG_MODE";Mon Aug 21 2023 03:17:12 GMT+0300 (Москва, стандартное время);"201";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E1_CONTROL_MODE";Mon Aug 21 2023 10:14:05 GMT+0300 (Москва, стандартное время);"33028";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E1_POURING";Mon Aug 21 2023 11:22:11 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E1_POURING_NOT_POSSIBLE";Mon Aug 21 2023 05:31:24 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E1_NUMBER";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"1024";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E1_COUNT";Mon Aug 21 2023 11:24:05 GMT+0300 (Москва, стандартное время);"3246";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E2_POT_STATUS";Mon Aug 21 2023 03:12:08 GMT+0300 (Москва, стандартное время);"5120";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E2_I_NOMINAL";Fri Aug 18 2023 10:59:19 GMT+0300 (Москва, стандартное время);"1730";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E2_UN";Mon Aug 21 2023 11:26:05 GMT+0300 (Москва, стандартное время);"4353";Good;0;"";"";
"EP_S1_PLC15.OUA_N.E124_125.E2_UTARG";Mon Aug 21 2023 09:57:05 GMT+0300 (Москва, стандартное время);"4310";Good;0;"";"";
