Имя тега;Метка времени;Значение;Статус.Качество;Статус.Код;Статус.Описание;Аннотация
"rusal.kraz.5-1.21.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.22.LB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.13.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"10";Good;0;"";"";
"rusal.kraz.5-1.14.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"100";Good;0;"";"";
"rusal.kraz.5-1.15.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"100";Good;0;"";"";
"rusal.kraz.5-1.16.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"250";Good;0;"";"";
"rusal.kraz.5-1.17.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"100000";Good;0;"";"";
"rusal.kraz.5-1.18.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"100";Good;0;"";"";
"rusal.kraz.5-1.19.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"100";Good;0;"";"";
"rusal.kraz.5-1.20.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"100000";Good;0;"";"";
"rusal.kraz.5-1.21.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"4";Good;0;"";"";
"rusal.kraz.5-1.22.HB";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"4";Good;0;"";"";
"rusal.kraz.5-1.13.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"1.5";Good;0;"";"";
"rusal.kraz.5-1.14.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"15";Good;0;"";"";
"rusal.kraz.5-1.15.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"8";Good;0;"";"";
"rusal.kraz.5-1.16.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"55";Good;0;"";"";
"rusal.kraz.5-1.17.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.18.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.19.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.20.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.21.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"1.2000000476837158";Good;0;"";"";
"rusal.kraz.5-1.22.Lo";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"1.2000000476837158";Good;0;"";"";
"rusal.kraz.5-1.13.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"7";Good;0;"";"";
"rusal.kraz.5-1.14.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.15.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.16.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"85";Good;0;"";"";
"rusal.kraz.5-1.17.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.18.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"5";Good;0;"";"";
"rusal.kraz.5-1.19.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"5";Good;0;"";"";
"rusal.kraz.5-1.20.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"0";Good;0;"";"";
"rusal.kraz.5-1.21.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"2";Good;0;"";"";
"rusal.kraz.5-1.22.Hi";Fri Aug 18 2023 11:00:30 GMT+0300 (Москва, стандартное время);"2";Good;0;"";"";
"rusal.kraz.5-1.23";Mon Aug 21 2023 11:26:44 GMT+0300 (Москва, стандартное время);"5.978009223937988";Good;0;"";"";
"rusal.kraz.5-1.24";Mon Aug 21 2023 08:45:59 GMT+0300 (Москва, стандартное время);"0.2604166567325592";Good;0;"";"";
"rusal.kraz.5-1.25";Mon Aug 21 2023 11:22:59 GMT+0300 (Москва, стандартное время);"47.453704833984375";Good;0;"";"";
"rusal.kraz.5-1.26";Mon Aug 21 2023 11:26:45 GMT+0300 (Москва, стандартное время);"8.99305534362793";Good;0;"";"";
"rusal.kraz.5-1.27";Mon Aug 21 2023 11:26:30 GMT+0300 (Москва, стандартное время);"0.028935184702277184";Good;0;"";"";
